Time,L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,L_Action,R_Action
229.231,-6.954,-30.706,26.068,-38.800,1.448,-3.106,-0.032,-0.142
229.241,-6.706,-31.048,24.765,-34.196,1.420,-2.875,-0.022,-0.153
229.251,-6.417,-31.358,28.882,-31.030,1.675,-2.707,-0.021,-0.159
229.262,-6.123,-31.637,29.416,-27.913,1.736,-2.550,-0.016,-0.165
229.271,-5.803,-31.870,32.065,-23.276,1.917,-2.293,-0.012,-0.171
229.281,-5.476,-32.074,32.631,-20.355,1.976,-2.136,-0.007,-0.176
229.291,-5.166,-32.267,31.000,-19.337,1.908,-2.091,-0.001,-0.180
229.302,-4.851,-32.419,31.510,-15.157,1.971,-1.863,0.005,-0.186
229.311,-4.531,-32.563,32.049,-14.399,2.017,-1.826,0.008,-0.187
229.321,-4.205,-32.684,32.616,-12.086,2.072,-1.700,0.012,-0.191
229.331,-3.895,-32.767,30.986,-8.378,2.017,-1.502,0.021,-0.197
229.341,-3.560,-32.832,33.501,-6.476,2.172,-1.392,0.021,-0.199
229.351,-3.221,-32.894,33.886,-6.152,2.206,-1.377,0.023,-0.199
229.361,-2.880,-32.922,34.114,-2.851,2.248,-1.195,0.029,-0.204
229.371,-2.536,-32.932,34.386,-0.978,2.283,-1.092,0.032,-0.206
229.381,-2.190,-32.941,34.617,-0.929,2.307,-1.091,0.034,-0.207
229.391,-1.842,-32.930,34.726,1.150,2.334,-0.977,0.038,-0.210
229.401,-1.512,-32.894,32.990,3.564,2.266,-0.849,0.046,-0.214
229.411,-1.141,-32.801,37.108,9.319,2.525,-0.512,0.047,-0.217
229.421,-0.772,-32.676,36.956,12.506,2.545,-0.331,0.053,-0.220
229.431,-0.421,-32.516,35.108,16.000,2.478,-0.136,0.062,-0.225
229.441,-0.072,-32.318,34.918,19.732,2.498,0.079,0.069,-0.228
229.451,0.274,-32.131,34.518,18.746,2.478,0.024,0.070,-0.227
229.461,0.613,-31.908,33.891,22.340,2.474,0.230,0.077,-0.230
229.471,0.943,-31.653,33.048,25.453,2.455,0.409,0.083,-0.232
229.481,1.271,-31.411,32.769,24.180,2.438,0.339,0.083,-0.231
229.491,1.585,-31.106,31.432,30.552,2.412,0.705,0.094,-0.236
229.501,1.884,-30.742,29.861,36.413,2.369,1.043,0.105,-0.241
229.511,2.167,-30.359,28.340,38.217,2.302,1.149,0.111,-0.242
229.521,2.433,-29.996,26.566,36.307,2.197,1.039,0.111,-0.240
229.531,2.677,-29.615,24.414,38.172,2.094,1.145,0.117,-0.242
229.541,2.899,-29.175,22.259,43.981,2.014,1.479,0.128,-0.247
229.551,3.082,-28.725,18.208,44.995,1.799,1.531,0.135,-0.249
229.561,3.238,-28.265,15.622,45.959,1.662,1.586,0.140,-0.250
229.571,3.386,-27.779,14.841,48.605,1.633,1.743,0.143,-0.251
229.581,3.508,-27.317,12.203,46.175,1.466,1.602,0.143,-0.249
229.591,3.603,-26.830,9.478,48.782,1.327,1.750,0.148,-0.252
229.602,3.666,-26.322,6.285,50.793,1.154,1.861,0.153,-0.255
229.612,3.698,-25.796,3.225,52.620,0.986,1.962,0.157,-0.257
229.622,3.667,-25.209,-3.144,58.641,0.657,2.290,0.170,-0.266
229.632,3.637,-24.610,-2.987,59.884,0.662,2.370,0.169,-0.265
229.642,3.608,-24.001,-2.837,60.954,0.664,2.440,0.168,-0.264
229.652,3.502,-23.383,-10.633,61.752,0.213,2.466,0.174,-0.269
229.662,3.401,-22.797,-10.102,58.664,0.207,2.301,0.166,-0.264
229.672,3.208,-22.203,-19.292,59.357,-0.327,2.316,0.173,-0.269
229.682,2.969,-21.576,-23.875,62.706,-0.586,2.499,0.177,-0.274
229.692,2.625,-20.951,-34.437,62.482,-1.217,2.459,0.182,-0.279
229.702,2.238,-20.333,-38.730,61.775,-1.493,2.415,0.179,-0.279
229.712,1.870,-19.728,-36.794,60.526,-1.414,2.361,0.171,-0.275
229.722,1.520,-19.139,-34.954,58.956,-1.342,2.287,0.163,-0.270
229.732,1.062,-18.579,-45.868,56.008,-2.014,2.098,0.163,-0.272
229.742,0.562,-18.034,-49.947,54.498,-2.284,2.012,0.160,-0.270
229.752,0.025,-17.492,-53.739,54.163,-2.531,1.993,0.157,-0.270
229.762,-0.627,-16.966,-65.142,52.581,-3.231,1.881,0.158,-0.273
229.772,-1.327,-16.456,-70.042,50.968,-3.558,1.789,0.153,-0.271
229.782,-1.993,-15.961,-66.540,49.546,-3.391,1.733,0.143,-0.265
229.792,-2.702,-15.480,-70.986,48.140,-3.690,1.661,0.138,-0.262
229.802,-3.451,-15.022,-74.852,45.733,-3.963,1.537,0.131,-0.257
229.812,-4.234,-14.579,-78.306,44.298,-4.207,1.468,0.125,-0.253
229.822,-5.047,-14.146,-81.284,43.291,-4.421,1.424,0.119,-0.249
229.832,-5.889,-13.730,-84.224,41.594,-4.637,1.345,0.112,-0.244
229.842,-6.830,-13.330,-94.048,40.036,-5.260,1.259,0.109,-0.242
229.852,-7.723,-12.946,-89.345,38.418,-5.026,1.200,0.097,-0.234
229.862,-8.639,-12.578,-91.580,36.772,-5.204,1.126,0.089,-0.229
229.872,-9.574,-12.229,-93.565,34.934,-5.368,1.043,0.081,-0.222
229.882,-10.525,-11.893,-95.039,33.571,-5.499,0.986,0.073,-0.217
229.892,-11.488,-11.568,-96.330,32.470,-5.617,0.943,0.066,-0.212
229.902,-12.528,-11.258,-104.010,31.038,-6.113,0.869,0.061,-0.209
229.912,-13.516,-10.961,-98.810,29.679,-5.849,0.828,0.050,-0.201
229.922,-14.514,-10.677,-99.774,28.415,-5.945,0.778,0.042,-0.195
229.932,-15.462,-10.404,-94.786,27.323,-5.690,0.751,0.032,-0.187
229.942,-16.477,-10.144,-101.527,25.957,-6.125,0.682,0.028,-0.184
229.952,-17.495,-9.893,-101.752,25.126,-6.173,0.657,0.021,-0.179
229.962,-18.511,-9.641,-101.663,25.216,-6.197,0.680,0.015,-0.175
229.972,-19.570,-9.392,-105.891,24.889,-6.476,0.671,0.012,-0.173
229.982,-20.616,-9.156,-104.579,23.644,-6.438,0.628,0.003,-0.166
229.992,-21.610,-8.908,-99.350,24.714,-6.153,0.715,-0.004,-0.162
230.002,-22.587,-8.663,-97.761,24.550,-6.089,0.729,-0.011,-0.157
230.012,-23.546,-8.430,-95.894,23.322,-6.016,0.689,-0.020,-0.150
230.022,-24.484,-8.197,-93.818,23.227,-5.923,0.707,-0.027,-0.145
230.032,-25.397,-7.955,-91.297,24.236,-5.795,0.784,-0.032,-0.142
230.042,-26.299,-7.715,-90.193,24.040,-5.758,0.794,-0.039,-0.138
230.052,-27.164,-7.475,-86.507,23.964,-5.571,0.818,-0.047,-0.132
230.062,-27.986,-7.237,-82.182,23.755,-5.347,0.837,-0.055,-0.126
230.072,-28.770,-7.012,-78.375,22.567,-5.160,0.804,-0.065,-0.118
230.082,-29.512,-6.788,-74.264,22.400,-4.947,0.824,-0.073,-0.112
230.092,-30.211,-6.565,-69.892,22.296,-4.718,0.847,-0.081,-0.106
230.102,-30.865,-6.328,-65.408,23.708,-4.473,0.949,-0.087,-0.103
230.112,-31.460,-6.102,-59.501,22.523,-4.163,0.922,-0.098,-0.094
230.122,-32.011,-5.889,-55.043,21.397,-3.936,0.894,-0.108,-0.085
230.132,-32.534,-5.685,-52.291,20.327,-3.804,0.862,-0.116,-0.078
230.142,-33.031,-5.492,-49.676,19.311,-3.679,0.832,-0.123,-0.072
230.152,-33.503,-5.247,-47.192,24.552,-3.520,1.123,-0.122,-0.078
230.162,-33.888,-5.013,-38.543,23.325,-3.055,1.104,-0.135,-0.067
230.172,-34.254,-4.743,-36.616,27.047,-2.936,1.314,-0.135,-0.071
230.182,-34.514,-4.468,-25.941,27.480,-2.346,1.389,-0.149,-0.061
230.192,-34.726,-4.189,-21.238,27.947,-2.088,1.442,-0.155,-0.056
230.202,-34.928,-3.923,-20.176,26.549,-2.046,1.386,-0.160,-0.050
230.212,-35.086,-3.632,-15.872,29.094,-1.795,1.543,-0.163,-0.050
230.222,-35.204,-3.356,-11.727,27.640,-1.577,1.495,-0.171,-0.042
230.232,-35.280,-3.072,-7.625,28.400,-1.348,1.558,-0.176,-0.039
230.242,-35.314,-2.758,-3.426,31.347,-1.102,1.729,-0.178,-0.041
230.252,-35.264,-2.440,5.012,31.840,-0.630,1.789,-0.188,-0.035
230.262,-35.176,-2.117,8.827,32.335,-0.417,1.834,-0.192,-0.032
230.272,-35.092,-1.789,8.385,32.751,-0.444,1.862,-0.192,-0.032
230.282,-34.972,-1.460,12.031,32.953,-0.242,1.891,-0.197,-0.028
230.292,-34.819,-1.146,15.220,31.306,-0.073,1.824,-0.202,-0.022
230.302,-34.641,-0.830,17.864,31.636,0.077,1.855,-0.205,-0.020
230.312,-34.439,-0.489,20.185,34.146,0.219,1.995,-0.205,-0.022
230.322,-34.182,-0.143,25.740,34.581,0.539,2.035,-0.210,-0.020
230.332,-33.901,0.208,28.023,35.050,0.672,2.070,-0.211,-0.019
230.342,-33.635,0.563,26.622,35.549,0.593,2.099,-0.210,-0.019
230.352,-33.382,0.901,25.291,33.772,0.508,2.011,-0.211,-0.015
230.362,-33.064,1.244,31.827,34.308,0.888,2.056,-0.215,-0.012
230.372,-32.725,1.590,33.861,34.598,1.008,2.080,-0.216,-0.011
230.382,-32.371,1.952,35.464,36.218,1.109,2.172,-0.216,-0.013
230.392,-32.007,2.309,36.410,35.671,1.164,2.150,-0.217,-0.010
230.402,-31.629,2.658,37.720,34.959,1.240,2.120,-0.218,-0.007
230.412,-31.271,3.001,35.834,34.282,1.129,2.087,-0.217,-0.006
230.422,-30.900,3.334,37.064,33.282,1.199,2.042,-0.218,-0.002
230.432,-30.529,3.650,37.133,31.618,1.200,1.960,-0.218,0.002
230.442,-30.176,3.960,35.277,30.971,1.091,1.928,-0.217,0.003
230.452,-29.803,4.269,37.331,30.878,1.213,1.929,-0.218,0.005
230.462,-29.429,4.565,37.442,29.664,1.218,1.870,-0.219,0.008
230.472,-29.031,4.847,39.799,28.153,1.354,1.797,-0.220,0.012
230.482,-28.652,5.109,37.809,26.251,1.233,1.699,-0.220,0.016
230.492,-28.273,5.359,37.951,24.938,1.240,1.633,-0.220,0.019
230.502,-27.890,5.589,38.333,23.060,1.259,1.538,-0.221,0.023
230.512,-27.501,5.801,38.834,21.138,1.285,1.439,-0.222,0.027
230.522,-27.107,5.976,39.419,17.499,1.311,1.251,-0.224,0.034
230.532,-26.678,6.123,42.941,14.756,1.515,1.111,-0.227,0.040
230.542,-26.242,6.241,43.568,11.794,1.548,0.954,-0.228,0.045
230.552,-25.828,6.331,41.390,9.007,1.416,0.802,-0.228,0.049
230.562,-25.408,6.417,42.039,8.557,1.458,0.777,-0.227,0.050
230.572,-24.981,6.473,42.656,5.657,1.492,0.620,-0.228,0.054
230.582,-24.551,6.500,43.050,2.682,1.513,0.458,-0.229,0.058
230.592,-24.116,6.496,43.480,-0.473,1.535,0.285,-0.230,0.063
230.602,-23.653,6.458,46.277,-3.800,1.699,0.105,-0.231,0.068
230.612,-23.192,6.344,46.078,-11.328,1.672,-0.312,-0.234,0.077
230.622,-22.755,6.193,43.774,-15.101,1.528,-0.531,-0.235,0.080
230.632,-22.318,6.050,43.618,-14.346,1.528,-0.495,-0.233,0.078
230.642,-21.887,5.866,43.140,-18.353,1.493,-0.726,-0.234,0.081
230.652,-21.463,5.642,42.439,-22.434,1.445,-0.962,-0.235,0.084
230.662,-21.045,5.322,41.800,-31.969,1.383,-1.506,-0.239,0.093
230.672,-20.613,4.961,43.171,-36.139,1.460,-1.746,-0.241,0.097
230.682,-20.187,4.557,42.550,-40.347,1.419,-1.995,-0.241,0.099
230.692,-19.783,4.113,40.423,-44.454,1.288,-2.243,-0.241,0.100
230.702,-19.399,3.690,38.401,-42.231,1.183,-2.133,-0.237,0.095
230.712,-19.010,3.227,38.926,-46.382,1.210,-2.377,-0.238,0.097
230.722,-18.629,2.721,38.051,-50.545,1.154,-2.628,-0.239,0.098
230.732,-18.257,2.090,37.219,-63.124,1.076,-3.361,-0.244,0.107
230.742,-17.885,1.412,37.254,-67.823,1.076,-3.644,-0.245,0.108
230.752,-17.519,0.686,36.572,-72.534,1.034,-3.931,-0.245,0.109
230.762,-17.171,-0.084,34.743,-77.065,0.924,-4.213,-0.244,0.108
230.772,-16.831,-0.816,34.022,-73.212,0.903,-4.006,-0.239,0.102
230.782,-16.498,-1.593,33.365,-77.653,0.863,-4.278,-0.239,0.103
230.792,-16.168,-2.331,32.960,-73.771,0.862,-4.069,-0.234,0.097
230.802,-15.842,-3.186,32.603,-85.518,0.821,-4.764,-0.238,0.103
230.812,-15.507,-4.150,33.500,-96.431,0.859,-5.415,-0.242,0.107
230.822,-15.177,-5.139,33.006,-98.888,0.837,-5.576,-0.240,0.105
230.832,-14.863,-6.146,31.355,-100.672,0.750,-5.701,-0.237,0.102
230.842,-14.554,-7.102,30.941,-95.639,0.754,-5.423,-0.231,0.096
230.852,-14.250,-8.011,30.410,-90.857,0.758,-5.167,-0.224,0.088
230.862,-13.952,-8.994,29.824,-98.289,0.718,-5.618,-0.224,0.089
230.872,-13.668,-10.046,28.333,-105.267,0.628,-6.049,-0.224,0.089
230.882,-13.377,-11.046,29.141,-100.004,0.720,-5.767,-0.216,0.081
230.892,-13.094,-12.120,28.288,-107.391,0.667,-6.220,-0.216,0.081
230.902,-12.825,-13.197,26.873,-107.707,0.611,-6.271,-0.209,0.075
230.912,-12.566,-14.274,25.969,-107.705,0.587,-6.301,-0.203,0.069
230.922,-12.313,-15.297,25.220,-102.319,0.597,-6.021,-0.192,0.059
230.932,-12.068,-16.320,24.536,-102.230,0.587,-6.045,-0.185,0.053
230.942,-11.827,-17.385,24.078,-106.484,0.572,-6.316,-0.183,0.051
230.952,-11.590,-18.439,23.726,-105.417,0.587,-6.287,-0.176,0.044
230.962,-11.347,-19.440,24.270,-100.146,0.670,-6.015,-0.166,0.033
230.972,-11.117,-20.469,23.056,-102.829,0.618,-6.201,-0.161,0.029
230.982,-10.888,-21.445,22.837,-97.688,0.657,-5.942,-0.150,0.017
230.992,-10.662,-22.406,22.629,-96.044,0.681,-5.880,-0.143,0.009
231.002,-10.437,-23.345,22.459,-93.934,0.708,-5.794,-0.136,0.000
231.012,-10.224,-24.260,21.336,-91.517,0.682,-5.696,-0.127,-0.010
231.022,-9.990,-25.167,23.373,-90.621,0.826,-5.671,-0.123,-0.016
231.032,-9.758,-26.027,23.248,-86.090,0.865,-5.455,-0.114,-0.029
231.042,-9.537,-26.855,22.086,-82.802,0.840,-5.310,-0.105,-0.040
231.052,-9.315,-27.649,22.162,-79.376,0.884,-5.152,-0.097,-0.051
231.062,-9.093,-28.406,22.263,-75.627,0.931,-4.977,-0.089,-0.062
231.072,-8.869,-29.122,22.386,-71.626,0.978,-4.788,-0.081,-0.074
231.082,-8.643,-29.789,22.640,-66.754,1.037,-4.551,-0.072,-0.086
231.092,-8.398,-30.416,24.474,-62.702,1.179,-4.353,-0.066,-0.097
231.102,-8.150,-31.004,24.788,-58.798,1.237,-4.166,-0.059,-0.108
231.112,-7.914,-31.563,23.549,-55.858,1.203,-4.035,-0.050,-0.118
231.122,-7.676,-32.077,23.855,-51.390,1.262,-3.815,-0.042,-0.129
231.132,-7.434,-32.565,24.172,-48.820,1.312,-3.697,-0.036,-0.137
231.142,-7.190,-33.019,24.447,-45.390,1.363,-3.530,-0.029,-0.146
231.152,-6.940,-33.425,24.955,-40.621,1.435,-3.285,-0.021,-0.156
231.162,-6.663,-33.795,27.690,-36.942,1.617,-3.094,-0.018,-0.163
231.172,-6.381,-34.128,28.255,-33.337,1.683,-2.908,-0.012,-0.170
231.182,-6.112,-34.424,26.843,-29.638,1.641,-2.715,-0.003,-0.177
231.192,-5.857,-34.706,25.500,-28.156,1.590,-2.645,0.003,-0.182
231.202,-5.578,-34.951,27.878,-24.496,1.750,-2.443,0.006,-0.186
231.212,-5.294,-35.160,28.490,-20.909,1.815,-2.249,0.011,-0.192
231.222,-5.001,-35.308,29.290,-14.783,1.902,-1.910,0.019,-0.200
231.232,-4.680,-35.422,32.082,-11.407,2.079,-1.719,0.020,-0.203
231.242,-4.354,-35.505,32.621,-8.282,2.135,-1.548,0.024,-0.207
231.252,-4.044,-35.557,30.990,-5.286,2.076,-1.389,0.033,-0.213
231.262,-3.729,-35.608,31.473,-5.022,2.113,-1.377,0.034,-0.213
231.272,-3.411,-35.655,31.849,-4.771,2.144,-1.366,0.036,-0.214
231.282,-3.088,-35.650,32.262,0.549,2.204,-1.069,0.043,-0.221
231.292,-2.762,-35.593,32.626,5.712,2.261,-0.777,0.050,-0.226
231.302,-2.416,-35.512,34.593,8.091,2.388,-0.636,0.051,-0.227
231.312,-2.068,-35.435,34.813,7.686,2.406,-0.659,0.052,-0.227
231.322,-1.737,-35.311,33.073,12.411,2.351,-0.394,0.062,-0.232
231.332,-1.405,-35.193,33.149,11.790,2.360,-0.428,0.063,-0.231
231.342,-1.090,-35.056,31.492,13.728,2.292,-0.321,0.070,-0.234
231.352,-0.758,-34.898,33.213,15.815,2.402,-0.196,0.071,-0.234
231.362,-0.443,-34.687,31.552,21.067,2.353,0.102,0.081,-0.240
231.372,-0.102,-34.449,34.095,23.831,2.510,0.270,0.081,-0.240
231.382,0.234,-34.184,33.598,26.458,2.506,0.423,0.087,-0.242
231.392,0.553,-33.892,31.919,29.227,2.440,0.582,0.094,-0.244
231.402,0.868,-33.614,31.421,27.766,2.410,0.501,0.094,-0.242
231.412,1.176,-33.310,30.866,30.415,2.401,0.657,0.099,-0.244
231.422,1.481,-32.983,30.449,32.684,2.398,0.792,0.104,-0.245
231.432,1.779,-32.608,29.861,37.532,2.401,1.075,0.112,-0.248
