Time,L_IMU_Ang,R_IMU_Ang,L_IMU_Vel,R_IMU_Vel,L_Cmd,R_Cmd,L_Action,R_Action
104.983,-12.736,-13.861,-39.803,51.819,-2.625,4.334,-0.034,0.227
104.993,-13.114,-13.368,-37.813,49.228,-2.455,4.208,-0.024,0.234
105.003,-13.439,-12.864,-32.434,50.392,-2.109,4.261,-0.022,0.230
105.013,-13.747,-12.349,-30.812,51.553,-2.008,4.339,-0.021,0.232
105.023,-14.019,-11.824,-27.184,52.464,-1.775,4.389,-0.019,0.230
105.033,-14.259,-11.265,-24.040,55.883,-1.603,4.580,-0.024,0.226
105.043,-14.460,-10.710,-20.091,55.533,-1.338,4.555,-0.020,0.226
105.053,-14.640,-10.164,-18.043,54.624,-1.191,4.510,-0.016,0.228
105.063,-14.799,-9.632,-15.877,53.211,-1.032,4.435,-0.010,0.230
105.073,-14.933,-9.118,-13.436,51.347,-0.850,4.329,-0.004,0.232
105.083,-15.061,-8.626,-12.764,49.247,-0.779,4.226,0.002,0.237
105.093,-15.162,-8.156,-10.093,46.977,-0.579,4.095,0.009,0.239
105.103,-15.233,-7.710,-7.144,44.601,-0.357,3.953,0.017,0.240
105.113,-15.244,-7.288,-1.019,42.151,0.065,3.770,0.026,0.234
105.123,-15.253,-6.890,-0.968,39.878,0.098,3.656,0.031,0.239
105.133,-15.199,-6.512,5.397,37.747,0.526,3.479,0.039,0.230
105.143,-15.148,-6.154,5.128,35.860,0.531,3.384,0.043,0.234
105.153,-15.067,-5.813,8.112,34.039,0.739,3.255,0.048,0.231
105.163,-14.956,-5.487,11.112,32.585,0.941,3.143,0.051,0.226
105.173,-14.776,-5.166,17.945,32.109,1.364,3.034,0.051,0.211
105.183,-14.606,-4.861,17.048,30.504,1.324,2.956,0.054,0.215
105.193,-14.365,-4.563,24.133,29.802,1.762,2.825,0.055,0.197
105.203,-14.097,-4.259,26.744,30.400,1.909,2.824,0.052,0.190
105.213,-13.819,-3.962,27.851,29.759,1.977,2.770,0.052,0.187
105.223,-13.554,-3.679,26.459,28.271,1.902,2.698,0.054,0.191
105.233,-13.259,-3.410,29.475,26.857,2.097,2.573,0.056,0.183
105.243,-12.890,-3.143,36.928,26.778,2.547,2.465,0.054,0.162
105.253,-12.498,-2.874,39.147,26.812,2.673,2.429,0.051,0.155
105.263,-12.085,-2.607,41.337,26.790,2.797,2.390,0.049,0.147
105.273,-11.654,-2.338,43.115,26.824,2.897,2.362,0.047,0.141
105.283,-11.244,-2.083,40.959,25.482,2.768,2.298,0.048,0.145
105.293,-10.818,-1.825,42.592,25.829,2.855,2.290,0.045,0.139
105.303,-10.383,-1.564,43.511,26.103,2.898,2.286,0.043,0.135
105.313,-9.920,-1.291,46.362,27.352,3.044,2.312,0.037,0.125
105.323,-9.464,-1.024,45.527,26.616,2.991,2.269,0.036,0.125
105.333,-9.024,-0.772,44.019,25.285,2.905,2.199,0.038,0.128
105.343,-8.605,-0.531,41.928,24.021,2.780,2.139,0.039,0.131
105.353,-8.207,-0.299,39.832,23.205,2.648,2.106,0.038,0.135
105.363,-7.833,-0.077,37.401,22.264,2.498,2.071,0.038,0.139
105.373,-7.483,0.135,35.009,21.151,2.352,2.025,0.038,0.144
105.383,-7.159,0.334,32.325,19.901,2.189,1.976,0.039,0.150
105.393,-6.856,0.523,30.296,18.933,2.065,1.937,0.039,0.154
105.403,-6.571,0.703,28.507,17.987,1.955,1.895,0.039,0.157
105.413,-6.302,0.874,26.944,17.115,1.858,1.854,0.039,0.160
105.423,-6.046,1.036,25.570,16.204,1.773,1.810,0.039,0.162
105.433,-5.803,1.189,24.291,15.284,1.694,1.763,0.039,0.164
105.443,-5.571,1.334,23.186,14.520,1.625,1.725,0.039,0.166
105.453,-5.351,1.472,22.027,13.766,1.553,1.689,0.039,0.168
105.463,-5.142,1.604,20.926,13.216,1.483,1.664,0.038,0.170
105.473,-4.927,1.733,21.500,12.857,1.517,1.629,0.038,0.167
105.483,-4.716,1.855,21.057,12.214,1.490,1.591,0.038,0.167
105.493,-4.510,1.973,20.635,11.851,1.461,1.568,0.037,0.167
105.503,-4.314,2.088,19.604,11.505,1.392,1.555,0.036,0.169
105.513,-4.122,2.199,19.228,11.095,1.367,1.530,0.036,0.169
105.523,-3.928,2.307,19.338,10.732,1.372,1.501,0.036,0.168
105.533,-3.741,2.410,18.755,10.333,1.333,1.479,0.035,0.168
105.543,-3.560,2.510,18.092,10.009,1.288,1.462,0.034,0.169
105.553,-3.386,2.605,17.380,9.508,1.243,1.436,0.034,0.170
105.563,-3.219,2.698,16.648,9.252,1.193,1.425,0.033,0.171
105.573,-3.061,2.789,15.816,9.092,1.136,1.421,0.032,0.172
105.583,-2.911,2.878,15.080,8.994,1.084,1.421,0.031,0.173
105.593,-2.767,2.972,14.381,9.396,1.029,1.449,0.028,0.174
105.603,-2.630,3.066,13.662,9.366,0.978,1.453,0.027,0.175
105.613,-2.500,3.159,13.006,9.309,0.932,1.455,0.026,0.176
105.623,-2.376,3.251,12.411,9.174,0.890,1.452,0.025,0.177
105.633,-2.257,3.341,11.873,9.017,0.853,1.447,0.024,0.178
105.643,-2.144,3.438,11.279,9.665,0.803,1.490,0.021,0.179
105.653,-2.037,3.531,10.770,9.346,0.769,1.476,0.021,0.180
105.663,-1.932,3.620,10.451,8.879,0.751,1.450,0.021,0.181
105.673,-1.833,3.706,9.929,8.627,0.716,1.440,0.021,0.182
105.683,-1.736,3.788,9.652,8.196,0.700,1.416,0.021,0.182
105.693,-1.644,3.866,9.197,7.786,0.672,1.396,0.021,0.183
105.703,-1.556,3.942,8.819,7.589,0.646,1.388,0.020,0.184
105.713,-1.472,4.016,8.378,7.374,0.617,1.379,0.020,0.185
105.723,-1.392,4.087,8.014,7.171,0.592,1.370,0.020,0.186
105.733,-1.315,4.157,7.724,6.977,0.573,1.361,0.019,0.186
105.743,-1.241,4.226,7.365,6.848,0.549,1.357,0.019,0.187
105.753,-1.172,4.293,6.969,6.725,0.522,1.354,0.018,0.188
105.763,-1.107,4.359,6.511,6.581,0.492,1.351,0.018,0.189
105.773,-1.045,4.421,6.185,6.252,0.472,1.335,0.018,0.190
105.783,-0.986,4.483,5.876,6.132,0.452,1.331,0.018,0.191
105.793,-0.930,4.542,5.582,5.990,0.432,1.326,0.018,0.191
105.803,-0.889,4.601,4.150,5.883,0.339,1.340,0.016,0.195
105.813,-0.852,4.659,3.695,5.726,0.309,1.337,0.016,0.197
105.823,-0.819,4.714,3.235,5.577,0.280,1.335,0.016,0.198
105.833,-0.790,4.768,2.909,5.408,0.259,1.330,0.016,0.199
105.843,-0.764,4.821,2.681,5.247,0.246,1.323,0.016,0.200
105.853,-0.738,4.872,2.547,5.067,0.238,1.315,0.016,0.200
105.863,-0.714,4.921,2.365,4.896,0.227,1.308,0.016,0.201
105.873,-0.693,4.968,2.164,4.761,0.215,1.303,0.016,0.202
105.883,-0.673,5.014,2.001,4.633,0.205,1.298,0.016,0.202
105.893,-0.655,5.060,1.818,4.539,0.193,1.296,0.016,0.203
105.903,-0.639,5.105,1.535,4.477,0.175,1.296,0.016,0.204
105.913,-0.626,5.151,1.349,4.637,0.160,1.309,0.015,0.205
105.923,-0.613,5.195,1.281,4.378,0.159,1.296,0.016,0.205
105.933,-0.602,5.235,1.052,3.994,0.148,1.277,0.017,0.206
105.943,-0.594,5.270,0.862,3.493,0.141,1.251,0.018,0.207
105.953,-0.586,5.301,0.819,3.098,0.142,1.229,0.018,0.208
105.963,-0.578,5.329,0.723,2.806,0.139,1.213,0.019,0.208
105.973,-0.571,5.355,0.715,2.666,0.140,1.206,0.019,0.208
105.983,-0.564,5.380,0.734,2.450,0.144,1.193,0.020,0.208
105.993,-0.557,5.403,0.697,2.327,0.142,1.187,0.020,0.209
106.003,-0.550,5.425,0.662,2.211,0.141,1.181,0.020,0.209
106.013,-0.542,5.445,0.849,1.963,0.156,1.164,0.021,0.209
106.023,-0.534,5.463,0.807,1.783,0.155,1.154,0.021,0.209
106.033,-0.526,5.479,0.766,1.611,0.154,1.144,0.021,0.209
106.043,-0.519,5.493,0.700,1.393,0.152,1.133,0.022,0.209
106.053,-0.513,5.503,0.610,1.049,0.150,1.114,0.023,0.210
106.063,-0.507,5.509,0.580,0.612,0.154,1.090,0.024,0.210
106.073,-0.502,5.512,0.523,0.252,0.155,1.070,0.024,0.211
106.083,-0.500,5.514,0.140,0.239,0.129,1.075,0.024,0.212
106.093,-0.500,5.513,0.051,-0.130,0.128,1.055,0.025,0.213
106.103,-0.501,5.509,-0.062,-0.425,0.125,1.040,0.026,0.213
106.113,-0.502,5.505,-0.113,-0.404,0.121,1.042,0.026,0.213
106.123,-0.503,5.499,-0.135,-0.604,0.122,1.031,0.026,0.214
106.133,-0.504,5.491,-0.128,-0.766,0.125,1.022,0.027,0.214
106.143,-0.506,5.482,-0.122,-0.892,0.127,1.014,0.027,0.214
106.153,-0.506,5.470,-0.061,-1.205,0.135,0.995,0.028,0.214
106.163,-0.507,5.459,-0.058,-1.144,0.135,0.998,0.028,0.214
106.173,-0.506,5.446,0.027,-1.280,0.142,0.989,0.028,0.214
106.183,-0.506,5.434,0.026,-1.216,0.141,0.992,0.028,0.213
106.193,-0.506,5.421,0.025,-1.237,0.141,0.990,0.028,0.213
106.203,-0.506,5.409,0.023,-1.175,0.140,0.993,0.028,0.213
106.213,-0.506,5.398,-0.033,-1.117,0.136,0.997,0.028,0.213
106.223,-0.510,5.388,-0.388,-1.061,0.112,1.006,0.027,0.214
106.233,-0.514,5.378,-0.369,-1.008,0.113,1.008,0.027,0.214
106.243,-0.520,5.367,-0.625,-1.067,0.097,1.009,0.027,0.215
106.253,-0.527,5.357,-0.731,-1.014,0.090,1.013,0.027,0.215
106.263,-0.534,5.347,-0.694,-1.018,0.092,1.013,0.027,0.215
106.273,-0.542,5.336,-0.770,-1.022,0.088,1.014,0.027,0.215
106.283,-0.551,5.326,-0.868,-0.998,0.081,1.017,0.027,0.216
106.293,-0.561,5.316,-1.072,-1.003,0.068,1.020,0.027,0.216
106.303,-0.571,5.307,-1.019,-0.953,0.072,1.022,0.027,0.216
106.313,-0.582,5.297,-1.078,-0.961,0.068,1.023,0.027,0.216
106.323,-0.592,5.287,-1.024,-0.995,0.073,1.020,0.027,0.216
106.333,-0.602,5.276,-0.972,-1.110,0.078,1.013,0.028,0.216
106.343,-0.613,5.264,-1.061,-1.192,0.074,1.010,0.028,0.217
106.353,-0.624,5.252,-1.145,-1.270,0.069,1.008,0.028,0.217
106.363,-0.636,5.237,-1.171,-1.508,0.071,0.995,0.029,0.218
106.373,-0.647,5.221,-1.112,-1.543,0.076,0.992,0.029,0.217
106.383,-0.657,5.206,-1.029,-1.466,0.081,0.995,0.029,0.217
106.393,-0.667,5.193,-0.978,-1.392,0.084,0.999,0.029,0.217
106.403,-0.676,5.179,-0.901,-1.350,0.088,1.000,0.029,0.217
106.413,-0.685,5.165,-0.856,-1.365,0.092,0.998,0.029,0.217
106.423,-0.693,5.152,-0.813,-1.352,0.095,0.999,0.029,0.216
106.433,-0.701,5.138,-0.773,-1.366,0.098,0.997,0.029,0.216
106.443,-0.707,5.125,-0.679,-1.298,0.103,0.999,0.029,0.216
106.453,-0.715,5.113,-0.728,-1.233,0.099,1.004,0.029,0.216
106.463,-0.722,5.100,-0.746,-1.254,0.099,1.003,0.029,0.216
106.473,-0.730,5.088,-0.764,-1.191,0.097,1.007,0.029,0.216
106.483,-0.737,5.077,-0.726,-1.132,0.099,1.010,0.029,0.216
106.493,-0.744,5.066,-0.744,-1.158,0.098,1.008,0.029,0.216
106.503,-0.752,5.055,-0.762,-1.100,0.097,1.012,0.029,0.216
106.513,-0.760,5.044,-0.751,-1.017,0.097,1.017,0.029,0.216
106.523,-0.767,5.035,-0.741,-0.966,0.097,1.019,0.029,0.216
106.533,-0.774,5.026,-0.704,-0.918,0.099,1.022,0.028,0.216
106.543,-0.781,5.017,-0.669,-0.900,0.101,1.022,0.028,0.216
106.553,-0.787,5.008,-0.635,-0.855,0.103,1.024,0.028,0.215
106.563,-0.793,5.001,-0.604,-0.702,0.103,1.033,0.028,0.215
106.573,-0.797,4.994,-0.436,-0.667,0.114,1.032,0.028,0.215
106.583,-0.801,4.988,-0.332,-0.634,0.120,1.032,0.028,0.214
106.593,-0.803,4.982,-0.260,-0.629,0.125,1.031,0.028,0.214
106.603,-0.805,4.975,-0.165,-0.625,0.131,1.030,0.028,0.214
106.613,-0.806,4.969,-0.074,-0.594,0.137,1.030,0.028,0.213
106.623,-0.806,4.963,-0.071,-0.619,0.137,1.029,0.028,0.213
106.633,-0.807,4.957,-0.067,-0.616,0.138,1.029,0.028,0.213
106.643,-0.806,4.951,0.156,-0.612,0.152,1.025,0.028,0.213
106.653,-0.801,4.945,0.423,-0.554,0.169,1.024,0.028,0.212
106.663,-0.796,4.940,0.512,-0.499,0.174,1.025,0.028,0.211
106.673,-0.791,4.936,0.568,-0.419,0.176,1.028,0.028,0.211
106.683,-0.784,4.933,0.622,-0.343,0.178,1.031,0.028,0.211
106.693,-0.778,4.930,0.591,-0.244,0.175,1.037,0.028,0.210
106.703,-0.772,4.929,0.672,-0.149,0.179,1.041,0.027,0.210
106.713,-0.763,4.929,0.913,0.023,0.192,1.046,0.027,0.209
106.723,-0.752,4.930,1.059,0.132,0.200,1.050,0.027,0.208
106.733,-0.740,4.933,1.226,0.235,0.209,1.053,0.027,0.208
106.743,-0.726,4.936,1.329,0.361,0.214,1.058,0.026,0.207
106.753,-0.714,4.941,1.263,0.452,0.208,1.064,0.026,0.207
106.763,-0.702,4.946,1.200,0.540,0.202,1.069,0.026,0.207
106.773,-0.687,4.953,1.442,0.623,0.216,1.070,0.025,0.206
106.783,-0.672,4.961,1.535,0.811,0.220,1.079,0.025,0.206
106.793,-0.657,4.969,1.513,0.853,0.217,1.081,0.025,0.206
106.803,-0.643,4.978,1.410,0.893,0.209,1.084,0.024,0.206
106.813,-0.630,4.987,1.284,0.903,0.200,1.086,0.024,0.206
106.823,-0.618,4.996,1.165,0.913,0.192,1.088,0.024,0.206
106.833,-0.607,5.000,1.107,0.345,0.195,1.056,0.025,0.207
106.843,-0.597,5.003,0.997,0.328,0.187,1.056,0.025,0.207
106.853,-0.590,5.004,0.755,0.092,0.174,1.045,0.026,0.208
106.863,-0.583,5.004,0.634,-0.023,0.167,1.040,0.026,0.208
106.873,-0.578,5.002,0.548,-0.131,0.163,1.035,0.026,0.209
106.883,-0.574,5.000,0.438,-0.207,0.157,1.032,0.026,0.209
106.893,-0.570,4.998,0.334,-0.197,0.150,1.033,0.026,0.209
106.903,-0.567,4.995,0.317,-0.297,0.150,1.028,0.026,0.209
106.913,-0.565,4.992,0.246,-0.337,0.145,1.026,0.026,0.209
106.923,-0.563,4.987,0.179,-0.485,0.143,1.019,0.026,0.210
106.933,-0.561,4.981,0.170,-0.625,0.144,1.010,0.027,0.210
106.943,-0.559,4.973,0.244,-0.814,0.151,0.998,0.027,0.210
106.953,-0.556,4.963,0.259,-0.938,0.154,0.990,0.028,0.210
106.963,-0.553,4.953,0.274,-1.056,0.156,0.983,0.028,0.210
106.973,-0.551,4.943,0.260,-1.003,0.155,0.986,0.028,0.210
106.983,-0.548,4.932,0.247,-1.090,0.155,0.981,0.028,0.210
106.993,-0.545,4.920,0.345,-1.173,0.162,0.974,0.028,0.209
107.003,-0.542,4.908,0.300,-1.224,0.160,0.971,0.028,0.209
107.013,-0.540,4.895,0.202,-1.245,0.154,0.971,0.028,0.210
107.023,-0.539,4.883,0.110,-1.238,0.147,0.972,0.028,0.210
107.033,-0.539,4.871,-0.005,-1.231,0.140,0.974,0.028,0.210
107.043,-0.539,4.859,-0.005,-1.225,0.140,0.974,0.028,0.210
107.053,-0.540,4.846,-0.170,-1.246,0.129,0.975,0.028,0.210
107.063,-0.545,4.833,-0.436,-1.266,0.112,0.977,0.028,0.211
107.073,-0.550,4.821,-0.524,-1.285,0.107,0.977,0.028,0.211
107.083,-0.556,4.808,-0.580,-1.303,0.104,0.977,0.028,0.212
107.093,-0.562,4.795,-0.606,-1.293,0.102,0.978,0.028,0.212
107.103,-0.569,4.781,-0.658,-1.311,0.099,0.978,0.028,0.212
107.113,-0.575,4.769,-0.625,-1.245,0.101,0.981,0.028,0.212
107.123,-0.581,4.756,-0.649,-1.265,0.100,0.980,0.028,0.212
107.133,-0.589,4.743,-0.754,-1.312,0.094,0.979,0.028,0.212
107.143,-0.597,4.730,-0.799,-1.301,0.091,0.980,0.028,0.212
107.153,-0.605,4.717,-0.841,-1.291,0.088,0.981,0.028,0.212
107.163,-0.614,4.705,-0.854,-1.226,0.087,0.985,0.028,0.212
107.174,-0.622,4.693,-0.866,-1.220,0.086,0.986,0.028,0.212
107.183,-0.631,4.681,-0.823,-1.187,0.089,0.987,0.028,0.212
107.193,-0.639,4.670,-0.809,-1.127,0.089,0.991,0.028,0.212
107.203,-0.646,4.659,-0.769,-1.043,0.091,0.995,0.028,0.212
107.213,-0.653,4.650,-0.675,-0.964,0.096,0.998,0.028,0.212
107.223,-0.659,4.641,-0.587,-0.916,0.102,1.000,0.028,0.211
107.233,-0.665,4.632,-0.557,-0.870,0.103,1.002,0.028,0.211
107.243,-0.669,4.624,-0.447,-0.826,0.110,1.003,0.028,0.211
107.253,-0.673,4.615,-0.425,-0.812,0.111,1.003,0.028,0.211
107.263,-0.677,4.607,-0.403,-0.827,0.113,1.002,0.028,0.211
107.273,-0.681,4.599,-0.411,-0.840,0.113,1.001,0.028,0.211
107.284,-0.685,4.591,-0.390,-0.798,0.114,1.003,0.028,0.211
107.294,-0.689,4.583,-0.371,-0.758,0.115,1.005,0.028,0.210
107.303,-0.694,4.575,-0.462,-0.803,0.110,1.004,0.028,0.211
107.314,-0.699,4.567,-0.494,-0.845,0.108,1.002,0.028,0.211
107.323,-0.703,4.558,-0.469,-0.913,0.111,0.998,0.028,0.211
107.333,-0.708,4.548,-0.473,-0.950,0.111,0.996,0.028,0.211
107.343,-0.713,4.538,-0.504,-1.039,0.111,0.991,0.028,0.211
107.353,-0.718,4.527,-0.507,-1.042,0.111,0.991,0.028,0.211
107.363,-0.723,4.517,-0.509,-1.073,0.111,0.989,0.028,0.211
107.374,-0.728,4.506,-0.511,-1.101,0.111,0.987,0.029,0.211
107.384,-0.734,4.494,-0.540,-1.129,0.110,0.986,0.029,0.211
107.394,-0.739,4.483,-0.513,-1.127,0.112,0.986,0.029,0.211
107.403,-0.744,4.472,-0.488,-1.126,0.114,0.986,0.029,0.211
107.413,-0.750,4.460,-0.655,-1.152,0.103,0.986,0.029,0.212
107.424,-0.757,4.448,-0.705,-1.204,0.101,0.984,0.029,0.212
107.434,-0.765,4.436,-0.725,-1.254,0.101,0.982,0.029,0.212
107.444,-0.772,4.423,-0.771,-1.301,0.099,0.980,0.029,0.212
107.453,-0.780,4.409,-0.815,-1.346,0.097,0.978,0.029,0.212
107.464,-0.788,4.395,-0.774,-1.388,0.100,0.975,0.030,0.212
107.474,-0.796,4.381,-0.818,-1.429,0.098,0.973,0.030,0.212
107.484,-0.806,4.366,-0.914,-1.495,0.093,0.971,0.030,0.213
107.494,-0.814,4.351,-0.868,-1.475,0.096,0.971,0.030,0.212
107.504,-0.824,4.337,-1.017,-1.456,0.086,0.975,0.030,0.213
107.514,-0.835,4.322,-1.049,-1.438,0.084,0.976,0.030,0.213
107.524,-0.846,4.308,-1.079,-1.421,0.083,0.978,0.030,0.213
107.534,-0.856,4.294,-1.025,-1.378,0.086,0.980,0.030,0.213
107.544,-0.866,4.281,-1.056,-1.309,0.083,0.984,0.030,0.213
107.554,-0.878,4.268,-1.168,-1.298,0.076,0.987,0.030,0.213
107.564,-0.890,4.256,-1.192,-1.261,0.075,0.989,0.030,0.213
107.574,-0.902,4.243,-1.187,-1.225,0.075,0.992,0.030,0.213
107.584,-0.914,4.232,-1.210,-1.164,0.073,0.996,0.030,0.214
107.594,-0.926,4.221,-1.232,-1.106,0.071,1.000,0.029,0.214
107.604,-0.938,4.210,-1.171,-1.050,0.075,1.002,0.029,0.213
107.614,-0.950,4.200,-1.194,-0.998,0.073,1.006,0.029,0.213
107.624,-0.962,4.191,-1.217,-0.948,0.072,1.009,0.029,0.214
107.634,-0.975,4.182,-1.239,-0.901,0.070,1.013,0.029,0.214
107.644,-0.988,4.173,-1.369,-0.828,0.061,1.019,0.029,0.214
107.654,-1.002,4.166,-1.356,-0.759,0.061,1.024,0.029,0.214
107.664,-1.015,4.159,-1.288,-0.694,0.065,1.027,0.029,0.214
107.674,-1.027,4.153,-1.223,-0.632,0.069,1.030,0.029,0.214
107.684,-1.041,4.147,-1.409,-0.573,0.057,1.037,0.029,0.214
107.694,-1.057,4.142,-1.641,-0.462,0.041,1.047,0.028,0.215
107.704,-1.074,4.138,-1.614,-0.384,0.042,1.052,0.028,0.215
107.714,-1.089,4.136,-1.561,-0.282,0.045,1.058,0.028,0.215
107.724,-1.104,4.133,-1.483,-0.240,0.050,1.060,0.028,0.215
107.734,-1.118,4.131,-1.409,-0.201,0.055,1.062,0.028,0.215
107.744,-1.133,4.129,-1.448,-0.191,0.053,1.064,0.028,0.215
107.754,-1.147,4.128,-1.403,-0.154,0.056,1.066,0.028,0.215
107.764,-1.161,4.127,-1.415,-0.064,0.054,1.072,0.028,0.215
107.774,-1.174,4.127,-1.372,-0.061,0.058,1.072,0.028,0.215
107.784,-1.188,4.126,-1.331,-0.085,0.061,1.071,0.029,0.215
107.794,-1.201,4.125,-1.292,-0.081,0.064,1.071,0.029,0.215
107.804,-1.214,4.124,-1.282,-0.132,0.066,1.069,0.029,0.215
107.814,-1.226,4.122,-1.218,-0.125,0.070,1.069,0.029,0.215
107.824,-1.237,4.121,-1.157,-0.119,0.075,1.069,0.029,0.215
107.834,-1.249,4.120,-1.182,-0.140,0.074,1.069,0.029,0.216
107.844,-1.261,4.117,-1.232,-0.243,0.072,1.065,0.030,0.216
107.854,-1.273,4.115,-1.198,-0.259,0.075,1.064,0.030,0.216
107.864,-1.285,4.112,-1.193,-0.246,0.076,1.065,0.030,0.216
107.874,-1.297,4.110,-1.189,-0.261,0.077,1.065,0.030,0.216
107.884,-1.308,4.107,-1.129,-0.248,0.081,1.065,0.030,0.216
107.894,-1.319,4.104,-1.073,-0.290,0.086,1.063,0.030,0.216
107.904,-1.331,4.101,-1.184,-0.303,0.079,1.064,0.030,0.217
107.914,-1.343,4.098,-1.152,-0.343,0.082,1.062,0.031,0.217
107.924,-1.354,4.094,-1.122,-0.381,0.085,1.060,0.031,0.217
107.934,-1.364,4.090,-1.066,-0.362,0.089,1.061,0.031,0.217
107.944,-1.375,4.086,-1.013,-0.399,0.093,1.058,0.031,0.217
107.954,-1.384,4.082,-0.962,-0.406,0.097,1.058,0.031,0.217
107.964,-1.393,4.078,-0.859,-0.441,0.104,1.055,0.031,0.216
107.974,-1.401,4.073,-0.789,-0.446,0.109,1.053,0.032,0.216
107.984,-1.407,4.069,-0.667,-0.451,0.118,1.052,0.032,0.216
107.994,-1.414,4.065,-0.633,-0.429,0.120,1.053,0.032,0.216
108.004,-1.419,4.060,-0.547,-0.435,0.126,1.051,0.032,0.216
108.014,-1.424,4.056,-0.519,-0.413,0.127,1.052,0.032,0.216
108.024,-1.430,4.052,-0.521,-0.392,0.127,1.053,0.032,0.216
108.034,-1.434,4.048,-0.495,-0.400,0.129,1.053,0.032,0.215
108.044,-1.439,4.044,-0.498,-0.380,0.129,1.054,0.032,0.216
108.054,-1.444,4.041,-0.473,-0.389,0.131,1.053,0.032,0.215
108.064,-1.450,4.037,-0.559,-0.369,0.125,1.056,0.032,0.216
108.074,-1.455,4.033,-0.531,-0.378,0.127,1.055,0.032,0.216
108.084,-1.460,4.029,-0.532,-0.359,0.127,1.056,0.032,0.216
108.094,-1.465,4.026,-0.505,-0.369,0.129,1.056,0.032,0.216
108.104,-1.470,4.022,-0.480,-0.350,0.131,1.057,0.032,0.216
108.114,-1.475,4.018,-0.456,-0.388,0.133,1.054,0.032,0.216
108.124,-1.479,4.015,-0.433,-0.368,0.134,1.055,0.032,0.216
108.134,-1.483,4.011,-0.412,-0.350,0.136,1.056,0.032,0.216
108.144,-1.487,4.008,-0.391,-0.360,0.137,1.055,0.032,0.215
108.154,-1.491,4.004,-0.371,-0.369,0.139,1.055,0.032,0.215
108.164,-1.494,4.000,-0.353,-0.351,0.140,1.055,0.032,0.215
108.174,-1.498,3.997,-0.335,-0.361,0.142,1.055,0.032,0.215
108.184,-1.501,3.993,-0.318,-0.425,0.144,1.051,0.033,0.215
108.194,-1.504,3.988,-0.303,-0.431,0.145,1.050,0.033,0.215
108.204,-1.507,3.984,-0.287,-0.437,0.146,1.050,0.033,0.215
108.214,-1.510,3.979,-0.273,-0.470,0.147,1.048,0.033,0.215
108.224,-1.513,3.974,-0.314,-0.502,0.145,1.046,0.033,0.215
108.234,-1.516,3.969,-0.299,-0.532,0.147,1.045,0.033,0.215
108.244,-1.519,3.964,-0.284,-0.505,0.148,1.046,0.033,0.215
108.254,-1.522,3.958,-0.297,-0.562,0.148,1.043,0.033,0.215
108.264,-1.525,3.953,-0.365,-0.562,0.143,1.044,0.033,0.216
108.274,-1.529,3.947,-0.429,-0.561,0.139,1.045,0.033,0.216
108.284,-1.534,3.941,-0.407,-0.560,0.141,1.045,0.033,0.216
108.294,-1.537,3.936,-0.359,-0.560,0.144,1.044,0.033,0.216
108.304,-1.541,3.930,-0.341,-0.532,0.145,1.045,0.033,0.216
108.314,-1.543,3.925,-0.269,-0.533,0.150,1.044,0.033,0.215
108.324,-1.544,3.920,-0.119,-0.506,0.159,1.043,0.033,0.215
108.334,-1.545,3.915,-0.030,-0.481,0.165,1.043,0.033,0.215
108.344,-1.544,3.910,0.054,-0.484,0.170,1.042,0.033,0.214
108.354,-1.543,3.906,0.106,-0.460,0.173,1.042,0.033,0.214
108.364,-1.542,3.901,0.128,-0.464,0.175,1.041,0.033,0.214
108.374,-1.541,3.897,0.122,-0.441,0.174,1.043,0.033,0.214
108.384,-1.539,3.892,0.116,-0.447,0.174,1.042,0.033,0.214
108.394,-1.539,3.887,0.082,-0.534,0.173,1.037,0.034,0.214
108.404,-1.538,3.881,0.051,-0.590,0.171,1.034,0.034,0.214
108.414,-1.538,3.875,0.021,-0.615,0.170,1.033,0.034,0.214
108.424,-1.538,3.868,-0.008,-0.667,0.168,1.030,0.034,0.214
108.434,-1.538,3.861,-0.007,-0.716,0.169,1.027,0.034,0.214
108.444,-1.538,3.854,-0.007,-0.735,0.169,1.026,0.034,0.214
108.454,-1.538,3.846,-0.007,-0.726,0.169,1.026,0.034,0.214
108.464,-1.538,3.840,0.021,-0.690,0.170,1.028,0.034,0.214
108.474,-1.537,3.833,0.075,-0.628,0.173,1.030,0.034,0.214
108.484,-1.536,3.828,0.126,-0.569,0.176,1.032,0.034,0.213
108.494,-1.534,3.822,0.202,-0.513,0.180,1.034,0.033,0.213
108.504,-1.532,3.818,0.192,-0.405,0.178,1.040,0.033,0.213
108.514,-1.530,3.815,0.237,-0.385,0.180,1.040,0.033,0.213
108.524,-1.527,3.811,0.281,-0.393,0.183,1.039,0.033,0.213
108.534,-1.524,3.807,0.294,-0.373,0.184,1.040,0.033,0.213
108.544,-1.521,3.803,0.307,-0.354,0.184,1.040,0.033,0.212
108.554,-1.518,3.800,0.291,-0.364,0.183,1.039,0.033,0.212
108.564,-1.515,3.796,0.277,-0.346,0.182,1.040,0.033,0.212
108.574,-1.513,3.793,0.236,-0.356,0.179,1.040,0.033,0.212
108.584,-1.511,3.789,0.224,-0.338,0.178,1.041,0.033,0.212
108.594,-1.508,3.786,0.213,-0.321,0.177,1.042,0.033,0.212
108.604,-1.507,3.783,0.174,-0.333,0.174,1.042,0.033,0.212
